AaegL5_1 | Aedes_aegypti_LVP_AGWG | AaegL5 | 310827022 | chromosome
NIGP01001239 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17240 | supercontig
NIGP01001240 | Aedes_aegypti_LVP_AGWG | AaegL5 | 38051 | supercontig
NIGP01001241 | Aedes_aegypti_LVP_AGWG | AaegL5 | 6091 | supercontig
NIGP01001242 | Aedes_aegypti_LVP_AGWG | AaegL5 | 16925 | supercontig
NIGP01001243 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21504 | supercontig
NIGP01001244 | Aedes_aegypti_LVP_AGWG | AaegL5 | 7801 | supercontig
NIGP01001245 | Aedes_aegypti_LVP_AGWG | AaegL5 | 18830 | supercontig
NIGP01001246 | Aedes_aegypti_LVP_AGWG | AaegL5 | 11536 | supercontig
NIGP01001247 | Aedes_aegypti_LVP_AGWG | AaegL5 | 15923 | supercontig
NIGP01001248 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26320 | supercontig
NIGP01001249 | Aedes_aegypti_LVP_AGWG | AaegL5 | 15713 | supercontig
NIGP01001250 | Aedes_aegypti_LVP_AGWG | AaegL5 | 18560 | supercontig
NIGP01001251 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17224 | supercontig
NIGP01001252 | Aedes_aegypti_LVP_AGWG | AaegL5 | 16015 | supercontig
NIGP01001253 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13902 | supercontig
NIGP01001254 | Aedes_aegypti_LVP_AGWG | AaegL5 | 19559 | supercontig
NIGP01001255 | Aedes_aegypti_LVP_AGWG | AaegL5 | 12529 | supercontig
NIGP01001256 | Aedes_aegypti_LVP_AGWG | AaegL5 | 18998 | supercontig
NIGP01001257 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24232 | supercontig
NIGP01001258 | Aedes_aegypti_LVP_AGWG | AaegL5 | 3670 | supercontig
NIGP01001259 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25993 | supercontig
NIGP01001260 | Aedes_aegypti_LVP_AGWG | AaegL5 | 9941 | supercontig
NIGP01001261 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24010 | supercontig
NIGP01001262 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28721 | supercontig
NIGP01001263 | Aedes_aegypti_LVP_AGWG | AaegL5 | 14574 | supercontig
NIGP01001264 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17878 | supercontig
NIGP01001265 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17689 | supercontig
NIGP01001266 | Aedes_aegypti_LVP_AGWG | AaegL5 | 6771 | supercontig
NIGP01001267 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32953 | supercontig
NIGP01001268 | Aedes_aegypti_LVP_AGWG | AaegL5 | 14802 | supercontig
NIGP01001269 | Aedes_aegypti_LVP_AGWG | AaegL5 | 14641 | supercontig
NIGP01001270 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31164 | supercontig
NIGP01001271 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13715 | supercontig
NIGP01001272 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17587 | supercontig
NIGP01001273 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27646 | supercontig
NIGP01001274 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25880 | supercontig
NIGP01001275 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26218 | supercontig
NIGP01001276 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24634 | supercontig
NIGP01001277 | Aedes_aegypti_LVP_AGWG | AaegL5 | 12204 | supercontig
NIGP01001278 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25665 | supercontig
NIGP01001279 | Aedes_aegypti_LVP_AGWG | AaegL5 | 8194 | supercontig
NIGP01001280 | Aedes_aegypti_LVP_AGWG | AaegL5 | 11129 | supercontig
NIGP01001281 | Aedes_aegypti_LVP_AGWG | AaegL5 | 39780 | supercontig
NIGP01001282 | Aedes_aegypti_LVP_AGWG | AaegL5 | 16802 | supercontig
NIGP01001283 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30354 | supercontig
NIGP01001284 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13684 | supercontig
NIGP01001285 | Aedes_aegypti_LVP_AGWG | AaegL5 | 19557 | supercontig
NIGP01001286 | Aedes_aegypti_LVP_AGWG | AaegL5 | 16167 | supercontig
NIGP01001287 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26603 | supercontig
NIGP01001288 | Aedes_aegypti_LVP_AGWG | AaegL5 | 15000 | supercontig
NIGP01001289 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20904 | supercontig
NIGP01001290 | Aedes_aegypti_LVP_AGWG | AaegL5 | 18467 | supercontig
NIGP01001291 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17980 | supercontig
NIGP01001292 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21481 | supercontig
NIGP01001293 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28810 | supercontig
NIGP01001294 | Aedes_aegypti_LVP_AGWG | AaegL5 | 101110 | supercontig
NIGP01001295 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17307 | supercontig
NIGP01001296 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27016 | supercontig
NIGP01001297 | Aedes_aegypti_LVP_AGWG | AaegL5 | 6681 | supercontig
NIGP01001298 | Aedes_aegypti_LVP_AGWG | AaegL5 | 6721 | supercontig
NIGP01001299 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24312 | supercontig
NIGP01001300 | Aedes_aegypti_LVP_AGWG | AaegL5 | 14310 | supercontig
NIGP01001301 | Aedes_aegypti_LVP_AGWG | AaegL5 | 38157 | supercontig
NIGP01001302 | Aedes_aegypti_LVP_AGWG | AaegL5 | 34050 | supercontig
NIGP01001303 | Aedes_aegypti_LVP_AGWG | AaegL5 | 16322 | supercontig
NIGP01001304 | Aedes_aegypti_LVP_AGWG | AaegL5 | 18103 | supercontig
NIGP01001305 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25517 | supercontig
NIGP01001306 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21423 | supercontig
NIGP01001307 | Aedes_aegypti_LVP_AGWG | AaegL5 | 10905 | supercontig
NIGP01001308 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24552 | supercontig
NIGP01001309 | Aedes_aegypti_LVP_AGWG | AaegL5 | 14279 | supercontig
NIGP01001310 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20525 | supercontig
NIGP01001311 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13539 | supercontig
NIGP01001312 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31339 | supercontig
NIGP01001313 | Aedes_aegypti_LVP_AGWG | AaegL5 | 14463 | supercontig
NIGP01001314 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13517 | supercontig
NIGP01001315 | Aedes_aegypti_LVP_AGWG | AaegL5 | 3951 | supercontig
NIGP01001316 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24725 | supercontig
NIGP01001317 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22067 | supercontig
NIGP01001318 | Aedes_aegypti_LVP_AGWG | AaegL5 | 16518 | supercontig
NIGP01001319 | Aedes_aegypti_LVP_AGWG | AaegL5 | 19917 | supercontig
NIGP01001320 | Aedes_aegypti_LVP_AGWG | AaegL5 | 19124 | supercontig
NIGP01001321 | Aedes_aegypti_LVP_AGWG | AaegL5 | 19809 | supercontig
NIGP01001322 | Aedes_aegypti_LVP_AGWG | AaegL5 | 12074 | supercontig
NIGP01001323 | Aedes_aegypti_LVP_AGWG | AaegL5 | 5769 | supercontig
NIGP01001324 | Aedes_aegypti_LVP_AGWG | AaegL5 | 18901 | supercontig
NIGP01001325 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17276 | supercontig
NIGP01001326 | Aedes_aegypti_LVP_AGWG | AaegL5 | 6334 | supercontig
NIGP01001327 | Aedes_aegypti_LVP_AGWG | AaegL5 | 66188 | supercontig
NIGP01001328 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31794 | supercontig
NIGP01001329 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31013 | supercontig
NIGP01001330 | Aedes_aegypti_LVP_AGWG | AaegL5 | 18143 | supercontig
NIGP01001331 | Aedes_aegypti_LVP_AGWG | AaegL5 | 19013 | supercontig
NIGP01001332 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31454 | supercontig
NIGP01001333 | Aedes_aegypti_LVP_AGWG | AaegL5 | 8520 | supercontig
NIGP01001334 | Aedes_aegypti_LVP_AGWG | AaegL5 | 12187 | supercontig
NIGP01001335 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29276 | supercontig
NIGP01001336 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13672 | supercontig
NIGP01001337 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17808 | supercontig
NIGP01001338 | Aedes_aegypti_LVP_AGWG | AaegL5 | 39618 | supercontig
NIGP01001339 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13493 | supercontig
NIGP01001340 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17116 | supercontig
NIGP01001341 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31322 | supercontig
NIGP01001342 | Aedes_aegypti_LVP_AGWG | AaegL5 | 19999 | supercontig
NIGP01001343 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24766 | supercontig
NIGP01001344 | Aedes_aegypti_LVP_AGWG | AaegL5 | 16644 | supercontig
NIGP01001345 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22353 | supercontig
NIGP01001346 | Aedes_aegypti_LVP_AGWG | AaegL5 | 9138 | supercontig
NIGP01001347 | Aedes_aegypti_LVP_AGWG | AaegL5 | 5865 | supercontig
NIGP01001348 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26545 | supercontig
NIGP01001349 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17486 | supercontig
NIGP01001350 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20903 | supercontig
NIGP01001351 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26475 | supercontig
NIGP01001352 | Aedes_aegypti_LVP_AGWG | AaegL5 | 11422 | supercontig
NIGP01001353 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13626 | supercontig
NIGP01001354 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30246 | supercontig
NIGP01001355 | Aedes_aegypti_LVP_AGWG | AaegL5 | 19942 | supercontig
NIGP01001356 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22804 | supercontig
NIGP01001357 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20985 | supercontig
NIGP01001358 | Aedes_aegypti_LVP_AGWG | AaegL5 | 16839 | supercontig
NIGP01001359 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31784 | supercontig
NIGP01001360 | Aedes_aegypti_LVP_AGWG | AaegL5 | 16524 | supercontig
NIGP01001361 | Aedes_aegypti_LVP_AGWG | AaegL5 | 12481 | supercontig
NIGP01001362 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17009 | supercontig
NIGP01001363 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31658 | supercontig
NIGP01001364 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21691 | supercontig
NIGP01001365 | Aedes_aegypti_LVP_AGWG | AaegL5 | 14462 | supercontig
NIGP01001366 | Aedes_aegypti_LVP_AGWG | AaegL5 | 19829 | supercontig
NIGP01001367 | Aedes_aegypti_LVP_AGWG | AaegL5 | 12099 | supercontig
NIGP01001368 | Aedes_aegypti_LVP_AGWG | AaegL5 | 16040 | supercontig
NIGP01001369 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24293 | supercontig
NIGP01001370 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33813 | supercontig
NIGP01001371 | Aedes_aegypti_LVP_AGWG | AaegL5 | 16069 | supercontig
NIGP01001372 | Aedes_aegypti_LVP_AGWG | AaegL5 | 12717 | supercontig
NIGP01001373 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26664 | supercontig
NIGP01001374 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17768 | supercontig
NIGP01001375 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17837 | supercontig
NIGP01001376 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29384 | supercontig
NIGP01001377 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22080 | supercontig
NIGP01001378 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13773 | supercontig
NIGP01001379 | Aedes_aegypti_LVP_AGWG | AaegL5 | 14766 | supercontig
NIGP01001380 | Aedes_aegypti_LVP_AGWG | AaegL5 | 8005 | supercontig
NIGP01001381 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33936 | supercontig
NIGP01001382 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28510 | supercontig
NIGP01001383 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25758 | supercontig
NIGP01001384 | Aedes_aegypti_LVP_AGWG | AaegL5 | 14381 | supercontig
NIGP01001385 | Aedes_aegypti_LVP_AGWG | AaegL5 | 8942 | supercontig
NIGP01001386 | Aedes_aegypti_LVP_AGWG | AaegL5 | 15994 | supercontig
NIGP01001387 | Aedes_aegypti_LVP_AGWG | AaegL5 | 11624 | supercontig
NIGP01001388 | Aedes_aegypti_LVP_AGWG | AaegL5 | 11383 | supercontig
NIGP01001389 | Aedes_aegypti_LVP_AGWG | AaegL5 | 11894 | supercontig
NIGP01001390 | Aedes_aegypti_LVP_AGWG | AaegL5 | 11985 | supercontig
NIGP01001391 | Aedes_aegypti_LVP_AGWG | AaegL5 | 16128 | supercontig
NIGP01001392 | Aedes_aegypti_LVP_AGWG | AaegL5 | 51490 | supercontig
NIGP01001393 | Aedes_aegypti_LVP_AGWG | AaegL5 | 8662 | supercontig
NIGP01001394 | Aedes_aegypti_LVP_AGWG | AaegL5 | 14580 | supercontig
NIGP01001395 | Aedes_aegypti_LVP_AGWG | AaegL5 | 2205 | supercontig
NIGP01001396 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25066 | supercontig
NIGP01001397 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17031 | supercontig
NIGP01001398 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17497 | supercontig
NIGP01001399 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20962 | supercontig
NIGP01001400 | Aedes_aegypti_LVP_AGWG | AaegL5 | 35384 | supercontig
NIGP01001401 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23304 | supercontig
NIGP01001402 | Aedes_aegypti_LVP_AGWG | AaegL5 | 15459 | supercontig
NIGP01001403 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24422 | supercontig
NIGP01001404 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30256 | supercontig
NIGP01001405 | Aedes_aegypti_LVP_AGWG | AaegL5 | 15570 | supercontig
NIGP01001406 | Aedes_aegypti_LVP_AGWG | AaegL5 | 35310 | supercontig
NIGP01001407 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28182 | supercontig
NIGP01001408 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22615 | supercontig
NIGP01001409 | Aedes_aegypti_LVP_AGWG | AaegL5 | 11756 | supercontig
NIGP01001410 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17687 | supercontig
NIGP01001411 | Aedes_aegypti_LVP_AGWG | AaegL5 | 8936 | supercontig
NIGP01001412 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13785 | supercontig
NIGP01001413 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24609 | supercontig
NIGP01001414 | Aedes_aegypti_LVP_AGWG | AaegL5 | 77872 | supercontig
NIGP01001415 | Aedes_aegypti_LVP_AGWG | AaegL5 | 45286 | supercontig
NIGP01001416 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17456 | supercontig
NIGP01001417 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21881 | supercontig
NIGP01001418 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27868 | supercontig
NIGP01001419 | Aedes_aegypti_LVP_AGWG | AaegL5 | 19822 | supercontig
NIGP01001420 | Aedes_aegypti_LVP_AGWG | AaegL5 | 15380 | supercontig
NIGP01001421 | Aedes_aegypti_LVP_AGWG | AaegL5 | 35822 | supercontig
NIGP01001422 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22961 | supercontig
NIGP01001423 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17586 | supercontig
NIGP01001424 | Aedes_aegypti_LVP_AGWG | AaegL5 | 12281 | supercontig
NIGP01001425 | Aedes_aegypti_LVP_AGWG | AaegL5 | 15122 | supercontig
NIGP01001426 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27210 | supercontig
NIGP01001427 | Aedes_aegypti_LVP_AGWG | AaegL5 | 18225 | supercontig
NIGP01001428 | Aedes_aegypti_LVP_AGWG | AaegL5 | 12607 | supercontig
NIGP01001429 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20168 | supercontig
NIGP01001430 | Aedes_aegypti_LVP_AGWG | AaegL5 | 46178 | supercontig
NIGP01001431 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27452 | supercontig
NIGP01001432 | Aedes_aegypti_LVP_AGWG | AaegL5 | 15280 | supercontig
NIGP01001433 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17828 | supercontig
NIGP01001434 | Aedes_aegypti_LVP_AGWG | AaegL5 | 14084 | supercontig
NIGP01001435 | Aedes_aegypti_LVP_AGWG | AaegL5 | 11611 | supercontig
NIGP01001436 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13178 | supercontig
NIGP01001437 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31753 | supercontig
NIGP01001438 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31958 | supercontig
NIGP01001439 | Aedes_aegypti_LVP_AGWG | AaegL5 | 38852 | supercontig
NIGP01001440 | Aedes_aegypti_LVP_AGWG | AaegL5 | 40030 | supercontig
NIGP01001441 | Aedes_aegypti_LVP_AGWG | AaegL5 | 5433 | supercontig
NIGP01001442 | Aedes_aegypti_LVP_AGWG | AaegL5 | 18885 | supercontig
NIGP01001443 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17638 | supercontig
NIGP01001444 | Aedes_aegypti_LVP_AGWG | AaegL5 | 19534 | supercontig
NIGP01001445 | Aedes_aegypti_LVP_AGWG | AaegL5 | 12312 | supercontig
NIGP01001446 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31181 | supercontig
NIGP01001447 | Aedes_aegypti_LVP_AGWG | AaegL5 | 86475 | supercontig
NIGP01001448 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25847 | supercontig
NIGP01001449 | Aedes_aegypti_LVP_AGWG | AaegL5 | 16730 | supercontig
NIGP01001450 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13975 | supercontig
NIGP01001451 | Aedes_aegypti_LVP_AGWG | AaegL5 | 18949 | supercontig
NIGP01001452 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30919 | supercontig
NIGP01001453 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13771 | supercontig
NIGP01001454 | Aedes_aegypti_LVP_AGWG | AaegL5 | 16422 | supercontig
NIGP01001455 | Aedes_aegypti_LVP_AGWG | AaegL5 | 4409 | supercontig
NIGP01001456 | Aedes_aegypti_LVP_AGWG | AaegL5 | 18319 | supercontig
NIGP01001457 | Aedes_aegypti_LVP_AGWG | AaegL5 | 14951 | supercontig
NIGP01001458 | Aedes_aegypti_LVP_AGWG | AaegL5 | 74086 | supercontig
NIGP01001459 | Aedes_aegypti_LVP_AGWG | AaegL5 | 12004 | supercontig
NIGP01001460 | Aedes_aegypti_LVP_AGWG | AaegL5 | 18862 | supercontig
NIGP01001461 | Aedes_aegypti_LVP_AGWG | AaegL5 | 7444 | supercontig
NIGP01001462 | Aedes_aegypti_LVP_AGWG | AaegL5 | 15028 | supercontig
NIGP01001463 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13647 | supercontig
NIGP01001464 | Aedes_aegypti_LVP_AGWG | AaegL5 | 10819 | supercontig
NIGP01001465 | Aedes_aegypti_LVP_AGWG | AaegL5 | 14032 | supercontig
NIGP01001466 | Aedes_aegypti_LVP_AGWG | AaegL5 | 19887 | supercontig
NIGP01001467 | Aedes_aegypti_LVP_AGWG | AaegL5 | 14674 | supercontig
NIGP01001468 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13924 | supercontig
NIGP01001469 | Aedes_aegypti_LVP_AGWG | AaegL5 | 62429 | supercontig
NIGP01001470 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24567 | supercontig
NIGP01001471 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13479 | supercontig
NIGP01001472 | Aedes_aegypti_LVP_AGWG | AaegL5 | 19168 | supercontig
NIGP01001473 | Aedes_aegypti_LVP_AGWG | AaegL5 | 11992 | supercontig
NIGP01001474 | Aedes_aegypti_LVP_AGWG | AaegL5 | 14777 | supercontig
NIGP01001475 | Aedes_aegypti_LVP_AGWG | AaegL5 | 11826 | supercontig
NIGP01001476 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13266 | supercontig
NIGP01001477 | Aedes_aegypti_LVP_AGWG | AaegL5 | 15244 | supercontig
NIGP01001478 | Aedes_aegypti_LVP_AGWG | AaegL5 | 14837 | supercontig
NIGP01001479 | Aedes_aegypti_LVP_AGWG | AaegL5 | 19358 | supercontig
NIGP01001480 | Aedes_aegypti_LVP_AGWG | AaegL5 | 92688 | supercontig
NIGP01001481 | Aedes_aegypti_LVP_AGWG | AaegL5 | 11355 | supercontig
NIGP01001482 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30332 | supercontig
NIGP01001483 | Aedes_aegypti_LVP_AGWG | AaegL5 | 16294 | supercontig
NIGP01001484 | Aedes_aegypti_LVP_AGWG | AaegL5 | 14974 | supercontig
NIGP01001485 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29358 | supercontig
NIGP01001486 | Aedes_aegypti_LVP_AGWG | AaegL5 | 12867 | supercontig
NIGP01001487 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17615 | supercontig
NIGP01001488 | Aedes_aegypti_LVP_AGWG | AaegL5 | 4504 | supercontig
NIGP01001489 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20390 | supercontig
NIGP01001490 | Aedes_aegypti_LVP_AGWG | AaegL5 | 10030 | supercontig
NIGP01001491 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32789 | supercontig
NIGP01001492 | Aedes_aegypti_LVP_AGWG | AaegL5 | 274556 | supercontig
NIGP01001493 | Aedes_aegypti_LVP_AGWG | AaegL5 | 3000 | supercontig
NIGP01001494 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13401 | supercontig
NIGP01001495 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25666 | supercontig
NIGP01001496 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25914 | supercontig
NIGP01001497 | Aedes_aegypti_LVP_AGWG | AaegL5 | 46743 | supercontig
NIGP01001498 | Aedes_aegypti_LVP_AGWG | AaegL5 | 49100 | supercontig
NIGP01001499 | Aedes_aegypti_LVP_AGWG | AaegL5 | 43748 | supercontig
NIGP01001500 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26589 | supercontig
NIGP01001501 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30809 | supercontig
NIGP01001502 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31483 | supercontig
NIGP01001503 | Aedes_aegypti_LVP_AGWG | AaegL5 | 87893 | supercontig
NIGP01001504 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31152 | supercontig
NIGP01001505 | Aedes_aegypti_LVP_AGWG | AaegL5 | 2628 | supercontig
NIGP01001506 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30436 | supercontig
NIGP01001507 | Aedes_aegypti_LVP_AGWG | AaegL5 | 74073 | supercontig
NIGP01001508 | Aedes_aegypti_LVP_AGWG | AaegL5 | 72980 | supercontig
NIGP01001509 | Aedes_aegypti_LVP_AGWG | AaegL5 | 36558 | supercontig
NIGP01001510 | Aedes_aegypti_LVP_AGWG | AaegL5 | 68709 | supercontig
NIGP01001511 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17175 | supercontig
NIGP01001512 | Aedes_aegypti_LVP_AGWG | AaegL5 | 35244 | supercontig
NIGP01001513 | Aedes_aegypti_LVP_AGWG | AaegL5 | 34518 | supercontig
NIGP01001514 | Aedes_aegypti_LVP_AGWG | AaegL5 | 124220 | supercontig
NIGP01001515 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31435 | supercontig
NIGP01001516 | Aedes_aegypti_LVP_AGWG | AaegL5 | 53104 | supercontig
NIGP01001517 | Aedes_aegypti_LVP_AGWG | AaegL5 | 39597 | supercontig
NIGP01001518 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25591 | supercontig
NIGP01001519 | Aedes_aegypti_LVP_AGWG | AaegL5 | 37940 | supercontig
NIGP01001520 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30787 | supercontig
NIGP01001521 | Aedes_aegypti_LVP_AGWG | AaegL5 | 39644 | supercontig
NIGP01001522 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28665 | supercontig
NIGP01001523 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27599 | supercontig
NIGP01001524 | Aedes_aegypti_LVP_AGWG | AaegL5 | 94308 | supercontig
NIGP01001525 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27319 | supercontig
NIGP01001526 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23846 | supercontig
NIGP01001527 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26992 | supercontig
NIGP01001528 | Aedes_aegypti_LVP_AGWG | AaegL5 | 5000 | supercontig
NIGP01001529 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27520 | supercontig
NIGP01001530 | Aedes_aegypti_LVP_AGWG | AaegL5 | 39440 | supercontig
NIGP01001531 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29378 | supercontig
NIGP01001532 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31687 | supercontig
NIGP01001533 | Aedes_aegypti_LVP_AGWG | AaegL5 | 38217 | supercontig
NIGP01001534 | Aedes_aegypti_LVP_AGWG | AaegL5 | 52454 | supercontig
NIGP01001535 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28332 | supercontig
NIGP01001536 | Aedes_aegypti_LVP_AGWG | AaegL5 | 53778 | supercontig
NIGP01001537 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25646 | supercontig
NIGP01001538 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25122 | supercontig
NIGP01001539 | Aedes_aegypti_LVP_AGWG | AaegL5 | 16062 | supercontig
NIGP01001540 | Aedes_aegypti_LVP_AGWG | AaegL5 | 50617 | supercontig
NIGP01001541 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21535 | supercontig
NIGP01001542 | Aedes_aegypti_LVP_AGWG | AaegL5 | 49204 | supercontig
NIGP01001543 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25915 | supercontig
NIGP01001544 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32092 | supercontig
NIGP01001545 | Aedes_aegypti_LVP_AGWG | AaegL5 | 4500 | supercontig
NIGP01001546 | Aedes_aegypti_LVP_AGWG | AaegL5 | 60355 | supercontig
NIGP01001547 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31417 | supercontig
NIGP01001548 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23457 | supercontig
