"chr","start","end","width","Conc","Conc_All_Others","Conc_K27Ac","Fold","p.value","FDR"
"AaegL5_1",160113224,160117012,3789,3.74064564460454,3.05928002476196,4.42077230937959,-1.36149228461764,5.07327246402428e-06,3.67880078139942e-05
"AaegL5_2",81956887,81963375,6489,4.59123346301107,5.00179225136885,3.51199667349306,1.48979557787579,5.11765012915854e-06,3.68399620967252e-05
"AaegL5_3",246683148,246686780,3633,5.38596105679586,5.77705527286377,4.3910872297289,1.38596804313488,5.13477347808338e-06,3.68399620967252e-05
"AaegL5_2",399574272,399596271,22000,6.09019799299405,5.72446607222226,6.53197882005653,-0.807512747834278,5.36993730845956e-06,3.83243946856377e-05
"AaegL5_3",212288452,212293986,5535,4.50733894384111,4.91052412157874,3.46077871781729,1.44974540376145,5.5119356271365e-06,3.91318571224979e-05
"AaegL5_3",153596720,153624294,27575,5.96262729055351,6.21899764244803,5.42488561467797,0.794112027770058,5.62586500935662e-06,3.97326716285812e-05
"AaegL5_3",160113671,160164385,50715,7.82792203580568,7.51221291745065,8.22240373236696,-0.71019081491631,5.66919856114648e-06,3.98312603570706e-05
"AaegL5_2",216050428,216116501,66074,7.72899021592801,7.3718249400466,8.1628947803211,-0.791069840274505,5.81634178143857e-06,4.06544301836634e-05
"AaegL5_3",409030519,409194529,164011,8.8931301721063,8.59066394891561,9.27454189517816,-0.683877946262548,5.99231628761998e-06,4.16696455692959e-05
"AaegL5_3",50910673,50914781,4109,3.45978020832994,3.87047171318982,2.37994689494501,1.49052481824481,6.69503296137393e-06,4.63186974266482e-05
"AaegL5_1",73374050,73459779,85730,8.46718959434981,8.13077662973786,8.88163592358443,-0.75085929384657,7.27008707566558e-06,5.00418176375763e-05
"AaegL5_3",218169367,218175070,5704,4.08920943587986,4.46278392609296,3.16537425470356,1.2974096713894,7.56854939496519e-06,5.18330958564282e-05
"AaegL5_2",385440315,385443047,2733,3.66634235331967,4.11680338271482,2.39277958317592,1.7240237995389,8.00456783691523e-06,5.45436883761661e-05
"AaegL5_2",430133282,430139881,6600,5.0387009099712,4.57934233253652,5.56106276929228,-0.981720436755762,8.08671555228597e-06,5.48279314444989e-05
"AaegL5_2",382383242,382391394,8153,5.03737361225024,5.36500316303066,4.28123877275053,1.08376439028012,8.47235776321874e-06,5.71568016264906e-05
"AaegL5_3",337157818,337188611,30794,6.88264505272751,6.46403416545215,7.37112775507615,-0.907093589623997,8.83072868420006e-06,5.92795450285905e-05
"AaegL5_2",272719026,272811742,92717,8.12364073020594,7.85389312067236,8.47171059238044,-0.617817471708089,9.47039128120732e-06,6.32603476715129e-05
"AaegL5_2",389898283,390345404,447122,10.7239372073145,10.5318687911671,10.9862985496004,-0.454429758433234,9.7138503006961e-06,6.45685343516858e-05
"AaegL5_2",233815001,233821507,6507,5.23158049883317,5.66604674370356,4.03973581155308,1.62631093215048,9.90365692348022e-06,6.55090672597033e-05
"AaegL5_3",21723383,22016208,292826,9.69213690700223,9.47719835837979,9.98075229900353,-0.503553940623734,9.96180562795606e-06,6.55738273374195e-05
"AaegL5_3",88749070,89119682,370613,10.6048397348563,10.3893536170414,10.8940728569411,-0.504719239899648,1.00326400277603e-05,6.57210622108354e-05
"AaegL5_1",192866900,192878150,11251,5.18279877972989,4.67497694794632,5.7432657487727,-1.06828880082638,1.02112064003571e-05,6.65692109561741e-05
"AaegL5_2",271796220,271814651,18432,5.59407071293974,6.00108931100642,4.53063571847991,1.47045359252651,1.09401769969538e-05,7.09802871189919e-05
"AaegL5_3",216259453,216270246,10794,4.49034740909043,4.8485649482571,3.62536759572594,1.22319735253117,1.12645428414591e-05,7.27367623477071e-05
"AaegL5_3",331734465,331742920,8456,5.23687801780153,5.58029218656433,4.42588923964208,1.15440294692225,1.13445923913922e-05,7.29064800129278e-05
"AaegL5_3",194493818,194509205,15388,5.1898947509992,5.55539095339057,4.29739660930893,1.25799434408164,1.21656954431986e-05,7.78145425517798e-05
"AaegL5_3",363802076,363876899,74824,7.6299042027879,7.24979895688569,8.08470078974576,-0.834901832860066,1.23707465314737e-05,7.87546117214947e-05
"AaegL5_1",157154527,157167767,13241,5.03179402843755,5.38158721870215,4.19785463742805,1.18373258127409,1.25407717716687e-05,7.94639557120687e-05
"AaegL5_1",224304807,224309228,4422,4.72746548429032,4.15762658895456,5.33352178242395,-1.17589519346939,1.44698642669733e-05,9.12610974233292e-05
"AaegL5_1",186873482,186881953,8472,4.64672595741479,4.13168616907881,5.21267614741467,-1.08098997833585,1.53673522273798e-05,9.64728223163288e-05
"AaegL5_3",200315137,200317709,2573,4.53448385278788,4.9270598024608,3.53339753365416,1.39366226880664,1.69133455962034e-05,0.000105688924555077
"AaegL5_1",251635841,251685959,50119,8.24887750732859,7.89715559958806,8.67773044060503,-0.780574841016967,1.88467276910296e-05,0.000117230104353377
"AaegL5_2",242034803,242412288,377486,10.6402110603395,10.4043451393465,10.9520858347444,-0.547740695397982,1.99087554181246e-05,0.000123270649986196
"AaegL5_1",252004410,252014679,10270,6.12512384414492,5.77267204315858,6.55465627944117,-0.781984236282596,2.00064497882193e-05,0.000123312481421934
"NIGP01000267",811,13307,12497,5.29173085896099,5.69089105288757,4.26263144863564,1.42825960425193,2.07300720902306e-05,0.000127194469476709
"AaegL5_2",220214743,220221144,6402,3.40600363848423,3.80731486782995,2.36760516437135,1.43970970345859,2.15039810288884e-05,0.000131348640879156
"AaegL5_3",153577025,153590311,13287,6.15479286974282,6.38396074960615,5.6899423019006,0.69401844770555,2.1705291955983e-05,0.000131983748396022
"AaegL5_2",246639832,246651514,11683,5.14286686779559,4.69614739750662,5.65490668708821,-0.958759289581595,2.34791935119788e-05,0.000142132975010014
"AaegL5_3",254411092,254422309,11218,4.58986630483601,4.96916761155285,3.64328676977332,1.32588084177953,2.37929103624278e-05,0.000143391939784232
"AaegL5_2",228358032,228379305,21274,6.65312642491254,7.02617511687315,5.73135713864515,1.294817978228,2.39578676663269e-05,0.000143747205997961
"AaegL5_2",112930293,112946190,15898,5.26555772537295,5.54640348758195,4.65765300588298,0.888750481698966,2.45924846389739e-05,0.00014690488621343
"AaegL5_3",203973447,203982378,8932,3.79917573581873,4.23090803408131,2.62076006213479,1.61014797194652,2.62329683836733e-05,0.000155636200578416
"AaegL5_1",25920591,25924436,3846,4.93942438185784,5.45282412188517,3.2780784491008,2.17474567278437,2.62836946404553e-05,0.000155636200578416
"AaegL5_1",154680486,155043386,362901,10.484040200436,10.6859514949563,10.0874396223372,0.598511872619097,2.67144551398907e-05,0.000157499135520399
"AaegL5_2",341829770,341878709,48940,7.48874080380565,7.17667773358615,7.87964779313328,-0.70297005954713,2.69076347559963e-05,0.000157951310515719
"NIGP01002190",10340,20788,10449,3.80670484359592,4.300900916917,2.27697813296429,2.02392278395271,2.73231771520038e-05,0.00015969925956085
"AaegL5_2",396206673,396212956,6284,4.99428896432382,5.3501536909593,4.13806410553558,1.21208958542372,2.80275316135159e-05,0.000163113016600548
"AaegL5_3",57459609,57469783,10175,4.90589004985373,5.22432647800918,4.1805026870903,1.04382379091888,2.81882067481414e-05,0.000163347044232819
"AaegL5_1",99790990,99815450,24461,5.35348877276136,5.67737723216322,4.60996932470128,1.06740790746194,3.01290044554865e-05,0.000173850766134637
"AaegL5_2",118983842,118991258,7417,4.55785743043709,4.96399927714044,3.49830332166876,1.46569595547168,3.03014717344904e-05,0.000174105066406648
"AaegL5_3",374228988,374238573,9586,5.02094495467159,5.3834896166819,4.13968576557809,1.24380385110381,3.05987706432599e-05,0.000175071447224728
"AaegL5_1",170022163,170047696,25534,6.14617747401758,6.42106570552701,5.55577899220019,0.865286713326814,3.12734592583014e-05,0.000178179877118726
"AaegL5_2",187324581,187328591,4011,2.31324373798971,2.83077128978953,0.621721991516388,2.20904929827314,3.1660194193017e-05,0.000179628549480046
"AaegL5_2",123360095,123371923,11829,4.93857822277451,5.27446698744905,4.15407656343992,1.12039042400914,3.25454238300041e-05,0.000183881644639523
"AaegL5_2",181786823,181826901,40079,6.57220659821934,6.23382180466365,6.98852524475986,-0.754703440096213,3.32822868262052e-05,0.000187264651188109
"AaegL5_3",10201710,10768336,566627,10.9120102104609,10.7057930880178,11.1907189651792,-0.484925877161441,3.41851175173042e-05,0.000191549666749854
"AaegL5_1",168211363,168223978,12616,5.4805355017687,5.7818871349152,4.81011282744255,0.971774307472641,3.51013634586867e-05,0.000195874275102795
"AaegL5_3",369974762,369983871,9110,5.77307212245671,5.21423457776555,6.37128649027517,-1.15705191250961,3.83545903991708e-05,0.000213150920415064
"AaegL5_3",209929482,209938332,8851,6.25161747312135,6.58073481663424,5.49042563434426,1.09030918228998,4.09228428180213e-05,0.000226495407596885
"AaegL5_3",67915969,68102206,186238,9.04517717334988,8.85265695511653,9.30806589586407,-0.455408940747539,4.29656114730619e-05,0.000236834833973463
"AaegL5_2",230282139,230308507,26369,6.51802683726628,6.84390235666029,5.76782460639162,1.07607775026867,4.33515023329301e-05,0.000237994482443131
"AaegL5_3",197233188,197238160,4973,5.14014351024712,4.73834502103388,5.61412510923045,-0.875780088196569,4.65184598755077e-05,0.000254350933835438
"AaegL5_2",131667272,132097578,430307,10.517264970213,10.2735883501881,10.8376407102221,-0.564052360034033,4.68616866754229e-05,0.00025519858285893
"AaegL5_3",173418493,173570757,152265,9.03108443967052,8.81234477894988,9.32397772326565,-0.511632944315771,4.92745801608049e-05,0.000266882854803616
"AaegL5_3",129761077,129784523,23447,6.13617054763942,5.7344515436228,6.61008283715637,-0.875631293533566,4.94008824157136e-05,0.000266882854803616
"AaegL5_2",268123602,268128750,5149,4.01234465000272,4.38893752404537,3.07657775768249,1.31235976636289,5.13070638523035e-05,0.000274402650360743
"AaegL5_2",436189534,436223021,33488,6.81925200855882,6.390411769026,7.31640555207789,-0.925993783051888,5.13755945247339e-05,0.000274402650360743
"AaegL5_3",119583569,119591029,7461,4.48229000232797,4.05636261319078,4.97698603978164,-0.920623426590863,5.13999064835019e-05,0.000274402650360743
"AaegL5_2",175952909,175965348,12440,5.31724212982629,5.65175721997525,4.53750862514266,1.11424859483259,5.41822507367244e-05,0.000288122086270581
"AaegL5_3",380428642,380454746,26105,7.34088238944148,7.58375539962454,6.83993998177381,0.743815417850721,5.44386594840003e-05,0.000288354774454314
"AaegL5_1",142681959,142685705,3747,2.23329183557515,1.33141223004572,3.0354416861047,-1.70402945605898,5.62927959742653e-05,0.000297015686152154
"AaegL5_1",180787888,180882521,94634,8.34234532642974,8.08978008860357,8.67227937155367,-0.582499282950105,5.81697540314767e-05,0.000304835868481685
"AaegL5_1",161726420,161729134,2715,3.80851857995062,4.16424413799915,2.95280946962959,1.21143466836957,5.82245501008528e-05,0.000304835868481685
"AaegL5_3",94166525,94168760,2236,2.10557169785378,1.14172812702074,2.93720355495499,-1.79547542793424,5.96125684805314e-05,0.000310902472536925
"AaegL5_3",107274513,107283617,9105,3.94179295462207,4.36008784744312,2.82727195795482,1.5328158894883,6.02866646090998e-05,0.000311971315731114
"AaegL5_1",23915382,23923808,8427,3.76279213094709,3.13461038377962,4.40878321687179,-1.27417283309217,6.03971478926536e-05,0.000311971315731114
"AaegL5_2",81492275,81496288,4014,4.10701513553304,4.56586915046802,2.78825973398783,1.77760941648018,6.05077109419491e-05,0.000311971315731114
"AaegL5_3",319750664,319787316,36653,7.35252562825612,7.09278254985493,7.69008985974807,-0.59730730989314,6.07884924986675e-05,0.000312231802379519
"NIGP01001771",96716,99277,2562,3.43606385558868,3.85072037731067,2.33826851368129,1.51245186362939,6.38722943418902e-05,0.000326833325009823
"AaegL5_2",72029394,72031436,2043,3.24933137000617,3.64592365325605,2.23123733604291,1.41468631721313,6.53423689222593e-05,0.000333098692701442
"AaegL5_3",149808463,149814461,5999,4.45588248355126,3.88872527484967,5.06003666021324,-1.17131138536357,6.61478029368214e-05,0.000335786121465635
"AaegL5_1",89272026,89338920,66895,7.68903577384005,7.35684858466361,8.09945272735556,-0.742604142691952,6.63648086672494e-05,0.000335786121465635
"AaegL5_2",395724694,395761301,36608,7.71853694626584,7.39059875086289,8.12487903845997,-0.734280287597086,6.74165722107812e-05,0.000339839672556949
"AaegL5_1",168350737,168369351,18615,6.81256128184388,6.55339791522528,7.14951216913176,-0.596114253906475,6.77532046099678e-05,0.000340271649818949
"AaegL5_2",357294718,357315889,21172,6.68454784077557,6.39978751859524,7.04810610318677,-0.648318584591528,7.0239799897669e-05,0.000351458186941842
"AaegL5_3",218724085,218764624,40540,6.70850569797347,6.31590137175963,7.17442248939793,-0.858521117638308,7.22318945680078e-05,0.000359452656364282
"AaegL5_1",283157429,283161309,3881,3.689649274213,4.20869578123148,1.98684045130778,2.22185532992371,7.23676808167027e-05,0.000359452656364282
"AaegL5_1",149059089,149066104,7016,4.94652069322274,5.30937207362962,4.06409870888024,1.24527336474939,7.44020368101543e-05,0.000368208620126165
"AaegL5_1",172817116,172824859,7744,5.78681459570535,6.12964366592886,4.97790770598926,1.1517359599396,7.90319061789346e-05,0.000389699144649583
"AaegL5_3",129803137,129874938,71802,8.27571008410694,7.95283427661007,8.67716641357432,-0.724332136964253,7.99466184866327e-05,0.00039278121256476
"AaegL5_1",195168119,195182472,14354,4.5313207921192,4.93528838022786,3.48133600791448,1.45395237231337,8.05747268091951e-05,0.000394438012827684
"AaegL5_1",160178080,160181196,3117,3.41258114153925,2.7713905137467,4.0671140942655,-1.2957235805188,8.14541335417504e-05,0.000397308651376308
"AaegL5_2",293606963,293613456,6494,4.63696252868272,4.99358480475392,3.7779261353672,1.21565866938673,8.39379262874323e-05,0.000407435436038206
"AaegL5_1",279888503,279897576,9074,4.89802072170005,5.28655263609253,3.91381227383079,1.37274036226173,8.41312109813406e-05,0.000407435436038206
"AaegL5_2",220967505,220986154,18650,6.02449583124822,6.56844427887116,4.12085674927813,2.44758752959303,8.53834587548341e-05,0.000412028363243968
"AaegL5_2",226745665,226757528,11864,4.96373246620671,5.31279896562652,4.13243124149418,1.18036772413234,8.63568498259474e-05,0.00041524783107796
"AaegL5_1",119289660,119305957,16298,5.3136265565487,5.57777722972375,4.75407672417102,0.823700505552734,8.67898501149461e-05,0.0004158552535543
"AaegL5_3",298022595,298508935,486341,10.4360070371827,10.1674990717796,10.7827832495808,-0.615284177801133,8.78946854566372e-05,0.000418707759042427
"AaegL5_1",32996487,33001283,4797,2.48187551634879,3.0792345094409,0.00223376656032645,3.07700074288057,8.8141540827488e-05,0.000418707759042427
"AaegL5_1",80849417,81290687,441271,10.6060684463189,10.4240301669906,10.8566288808617,-0.432598713871142,8.83115185000989e-05,0.000418707759042427
"AaegL5_1",240433587,240438018,4432,4.41599225963989,4.74792700619512,3.64516082210496,1.10276618409017,8.9376132141987e-05,0.000422278868238796
"AaegL5_2",95585986,95836965,250980,9.83360437355423,9.63016124422499,10.1091352009641,-0.478973956739091,9.14216289686168e-05,0.000430443503060571
"AaegL5_3",226079846,226168824,88979,8.14347829795331,7.8257224065945,8.53995889876495,-0.714236492170451,9.26610379593056e-05,0.000434769437622209
"AaegL5_3",12984428,13032781,48354,6.22518724287582,6.52252974486047,5.56727337994168,0.955256364918792,9.63194684327195e-05,0.000450376548947475
"AaegL5_3",198232632,198257935,25304,6.75928426915433,6.9867500790294,6.29883012672084,0.687919952308558,9.90205643528416e-05,0.000461415413273035
"AaegL5_3",84521433,84684555,163123,9.24696985750187,9.04199676794156,9.5242550511051,-0.482258283163537,0.00010046565237347,0.000466545974720636
"AaegL5_3",10783254,10795770,12517,5.70183961602012,5.22658440440035,6.23695371781044,-1.0103693134101,0.000101247108773011,0.000468570237188406
"AaegL5_3",89581796,89591628,9833,4.94711256107949,5.38900413374283,3.71801870517336,1.67098542856947,0.000105581344043379,0.000486967015383746
"AaegL5_2",390913007,390924036,11030,5.55177379725647,5.13437889861171,6.03921819106368,-0.904839292451967,0.000106671314946165,0.000490072647997066
"AaegL5_1",153774537,154653702,879166,11.2230376814638,11.3874209622744,10.9135011712016,0.473919791072817,0.00010697751018225,0.000490072647997066
"AaegL5_2",424523866,424590620,66755,7.69144482520529,7.3776287472684,8.08407275503738,-0.706444007768979,0.000113849311558139,0.000519095664364236
"AaegL5_3",193148572,193158642,10071,4.55163784559442,4.87082344575173,3.82377643046507,1.04704701528665,0.000114078545708364,0.000519095664364236
"AaegL5_2",304632138,304717913,85776,8.16050780539369,7.84824655166119,8.55160956078467,-0.703363009123482,0.000116482315328573,0.000528260935068714
"AaegL5_3",309922303,309930080,7778,4.99778918790933,4.49637359239777,5.55334889818281,-1.05697530578504,0.000122645289382041,0.000554356708006824
"AaegL5_2",109991207,110003298,12092,4.36625048044875,4.67963216087798,3.65741272907547,1.02221943180251,0.000124815036973089,0.000562289668224282
"AaegL5_3",336296924,336332924,36001,6.72085351098344,6.33049114013826,7.18478903997794,-0.854297899839678,0.000129179855435475,0.000578135204103035
"AaegL5_2",220008304,220206630,198327,9.67605614770041,9.51510973658832,9.90120642519413,-0.386096688605802,0.000129185078792935,0.000578135204103035
"AaegL5_3",169313272,169317904,4633,3.57664036511865,3.97160757076505,2.56545782346989,1.40614974729516,0.000129739387006465,0.000578705949936733
